edge_id,from_node,to_node,from_x,from_y,to_x,to_y,shape
-29103645#0,320130034,cluster_320129272_320129273,6139.34,4110.18,6176.1,4122.22,"6139.34,4110.18 6176.10,4122.22"
-29103645#1,320129951,320130034,6098.63,4096.86,6125.65,4105.7,"6098.63,4096.86 6125.65,4105.70"
-29103645#2,320129475,320129951,6001.88,4065.2,6084.94,4092.38,"6001.88,4065.20 6084.94,4092.38"
-29103648#0,320130145,320129602,6357.65,4225.31,6398.92,4239.41,"6357.65,4225.31 6398.92,4239.41"
-29103648#1,320130207,320130145,6277.05,4201.14,6343.76,4220.89,"6277.05,4201.14 6343.76,4220.89"
-29103648#2,320129439,320130207,6175.35,4171.04,6263.24,4197.05,"6175.35,4171.04 6263.24,4197.05"
-29103648#3,320130051,320129439,6129.49,4156.5,6161.49,4166.77,"6129.49,4156.50 6161.49,4166.77"
-29103648#4,320131070,320130051,6087.85,4143.12,6115.78,4152.09,"6087.85,4143.12 6115.78,4152.09"
-29103648#5,320129692,320131070,5985.8,4110.35,6074.13,4138.71,"5985.80,4110.35 6074.13,4138.71"
-29103651#0,3073375883,2705363610,6356.76,4047.49,6356.4,3978.24,"6356.76,4047.49 6356.40,3978.24"
-29103651#1,320129711,3073375883,6357.14,4116.88,6356.84,4062.0,"6357.14,4116.88 6356.84,4062.00"
-29103653,320129722,4952448978,6248.57,4100.7,6243.38,3951.09,"6248.57,4100.70 6243.63,4028.18 6243.38,3951.09"
-29103656,320129738,4952448977,6299.64,4100.03,6295.13,3965.84,"6299.64,4100.03 6295.13,3965.84"
-29103658#0,cluster_320129937_9182452554,320129739,6097.49,4011.64,6028.58,3990.18,"6097.49,4011.64 6028.58,3990.18"
-29103658#2,320130033,cluster_320129937_9182452554,6148.57,4027.57,6121.69,4019.19,"6148.57,4027.57 6121.69,4019.19"
-29103658#3,320129772,320130033,6173.93,4035.46,6162.32,4031.85,"6173.93,4035.46 6162.32,4031.85"
-29103666#0,9182452555,320129787,6120.21,3979.17,6169.46,3994.23,"6120.21,3979.17 6169.46,3994.23"
-29103666#1,320129840,9182452555,6041.1,3955.89,6106.39,3975.03,"6041.10,3955.89 6106.39,3975.03"
-29103666#2,320129914,320129840,5969.53,4004.93,6027.03,3951.43,"5969.53,4004.93 5989.16,3951.62 5997.23,3945.05 6007.97,3944.92 6027.03,3951.43"
-29103666#3,320129844,320129914,5919.15,4141.71,5964.45,4018.71,"5919.15,4141.71 5964.45,4018.71"
-29103666#4,320129845,320129844,5887.27,4236.45,5914.36,4155.35,"5887.27,4236.45 5914.36,4155.35"
-29103672#0,320127987,320127085,5868.34,3975.61,5908.98,3989.78,"5868.34,3975.61 5908.98,3989.78"
-29103672#1,9611986451,320127987,5810.29,3955.36,5854.68,3970.84,"5810.29,3955.36 5854.68,3970.84"
-29103672#2,320127243,9611986451,5670.33,3903.04,5796.64,3950.42,"5670.33,3903.04 5796.64,3950.42"
-29103674,320129951,cluster_320129937_9182452554,6095.96,4086.58,6113.78,4025.97,"6095.96,4086.58 6113.78,4025.97"
-29103685,320130034,320130033,6136.67,4099.87,6154.42,4038.64,"6136.67,4099.87 6154.42,4038.64"
-29103688#0,320130208,320130051,6111.47,4190.93,6122.3,4160.21,"6111.47,4190.93 6122.30,4160.21"
-29103688#1,320130064,320130208,6074.64,4295.54,6106.68,4204.53,"6074.64,4295.54 6106.68,4204.53"
-29103688#2,cluster_320130061_7274261866,320130064,6060.81,4334.8,6069.74,4309.43,"6060.81,4334.80 6069.74,4309.43"
-29103689#0,320130294,2984313055,6165.85,4330.93,6253.31,4355.79,"6165.85,4330.93 6253.31,4355.79"
-29103689#1,320130281,320130294,6122.14,4318.4,6151.97,4326.96,"6122.14,4318.40 6151.97,4326.96"
-29103689#2,320130064,320130281,6077.34,4305.56,6108.29,4314.43,"6077.34,4305.56 6108.29,4314.43"
-29103689#3,320131072,320130064,6032.63,4291.94,6063.19,4301.35,"6032.63,4291.94 6063.19,4301.35"
-29103689#4,320129249,320131072,5932.12,4260.99,6018.85,4287.69,"5932.12,4260.99 6018.85,4287.69"
-29103704#0,12082232024,320130144,6310.42,4353.85,6308.14,4361.74,"6310.42,4353.85 6308.14,4361.74"
-29103704#1,320130367,12082232024,6316.45,4333.35,6314.47,4340.04,"6316.45,4333.35 6314.47,4340.04"
-29103704#2,320130275,320130367,6335.41,4269.25,6320.54,4319.54,"6335.41,4269.25 6320.54,4319.54"
-29103704#3,320130145,320130275,6347.61,4228.01,6339.5,4255.44,"6347.61,4228.01 6339.50,4255.44"
-29103704#4,320130203,320130145,6360.18,4180.67,6351.51,4213.95,"6360.18,4180.67 6351.51,4213.95"
-29103705#0,320129772,cluster_320129272_320129273,6180.71,4045.86,6185.59,4105.23,"6180.71,4045.86 6185.59,4105.23"
-29103705#1,320129787,320129772,6177.07,4001.5,6179.49,4031.01,"6177.07,4001.50 6179.49,4031.01"
-29103705#2,cluster_2705363606_297134143,320129787,6172.55,3928.73,6176.05,3986.72,"6172.55,3928.73 6176.05,3986.72"
-29103708#0,320129722,cluster_320129272_320129273,6240.19,4106.89,6194.8,4110.13,"6240.19,4106.89 6194.80,4110.13"
-29103708#1,320129738,320129722,6290.1,4105.85,6254.45,4106.28,"6290.10,4105.85 6254.45,4106.28"
-29103708#2,320129711,320129738,6348.06,4121.24,6305.81,4108.03,"6348.06,4121.24 6305.81,4108.03"
-29103711,320130207,320130206,6274.43,4191.1,6286.4,4157.92,"6274.43,4191.10 6286.40,4157.92"
-29103712,320130206,320130203,6293.32,4154.47,6356.06,4173.63,"6293.32,4154.47 6356.06,4173.63"
-29103715#0,320130279,320130208,6146.21,4206.66,6115.07,4197.86,"6146.21,4206.66 6115.07,4197.86"
-29103715#1,320130282,320130279,6190.71,4219.23,6160.08,4210.58,"6190.71,4219.23 6160.08,4210.58"
-29103715#2,2984313053,320130282,6284.75,4245.77,6204.59,4223.14,"6284.75,4245.77 6204.59,4223.14"
-29103715#3,320130275,2984313053,6332.47,4259.25,6298.61,4249.69,"6332.47,4259.25 6298.61,4249.69"
-29103720,320130281,320130279,6119.47,4308.38,6151.92,4217.75,"6119.47,4308.38 6151.92,4217.75"
-29103722#0,320130323,320130282,6178.78,4278.35,6196.39,4230.34,"6178.78,4278.35 6196.39,4230.34"
-29103722#1,320130294,320130323,6163.18,4320.91,6173.82,4291.88,"6163.18,4320.91 6173.82,4291.88"
-29103727#0,2984313054,320130323,6265.75,4310.46,6182.27,4285.34,"6265.75,4310.46 6182.27,4285.34"
-29103727#1,320130367,2984313054,6313.37,4323.42,6279.64,4314.64,"6313.37,4323.42 6281.65,4315.25 6279.64,4314.64"
-29103743#0,320130420,320130380,5680.5,3955.97,5656.42,3947.28,"5680.50,3955.97 5656.42,3947.28"
-29103743#1,320130444,320130420,5717.37,3969.3,5694.04,3960.87,"5717.37,3969.30 5694.04,3960.87"
-29103743#2,cluster_320130495_9611986450,320130444,5781.36,3992.42,5730.91,3974.19,"5781.36,3992.42 5730.91,3974.19"
-29103743#4,320130397,cluster_320130495_9611986450,5838.68,4013.13,5808.64,4002.27,"5838.68,4013.13 5808.64,4002.27"
-29103751,320130457,320130420,5656.95,4045.76,5685.76,3967.26,"5656.95,4045.76 5685.76,3967.26"
-29103764,320130489,320130444,5693.39,4059.42,5722.61,3980.59,"5693.39,4059.42 5722.61,3980.59"
-29103765#0,320130496,cluster_320130495_9611986450,5772.31,4088.89,5800.42,4008.67,"5772.31,4088.89 5800.42,4008.67"
-29103776#0,320130826,320127243,5594.1,3916.09,5655.82,3899.47,"5594.10,3916.09 5655.82,3899.47"
-29103778#0,320130804,320126900,5511.06,4106.32,5523.74,4011.7,"5511.06,4106.32 5492.28,4099.42 5523.74,4011.70"
-29103778#1,320130906,320130804,5546.81,4119.47,5524.58,4111.29,"5546.81,4119.47 5524.58,4111.29"
-29103779#0,320126900,320130826,5528.54,3998.13,5578.9,3919.98,"5528.54,3998.13 5553.54,3926.29 5578.90,3919.98"
-29103781#0,320130895,320130804,5534.45,4059.25,5518.26,4103.0,"5534.45,4059.25 5518.26,4103.00"
-29103781#1,320130825,320130895,5548.13,4022.28,5539.44,4045.74,"5548.13,4022.28 5539.44,4045.74"
-29103781#2,320130877,320130825,5560.82,3987.27,5553.18,4008.44,"5560.82,3987.27 5553.18,4008.44"
-29103781#3,320130826,320130877,5583.32,3924.88,5565.7,3973.73,"5583.32,3924.88 5565.70,3973.73"
-29103785,320130883,320130877,5622.82,3999.9,5572.1,3981.96,"5622.82,3999.90 5572.10,3981.96"
-29103789#0,320130907,320130895,5568.35,4062.51,5545.76,4054.07,"5568.35,4062.51 5545.76,4054.07"
-29103789#1,9611986449,320130907,5603.46,4075.36,5581.82,4067.48,"5603.46,4075.36 5581.82,4067.48"
-29103789#2,2847491839,9611986449,5631.72,4085.22,5616.95,4080.14,"5631.72,4085.22 5616.95,4080.14"
-29103790,320130907,320130906,5570.5,4072.72,5554.06,4116.11,"5570.50,4072.72 5554.06,4116.11"
-29103804,320131072,320131070,6030.12,4281.86,6080.55,4146.89,"6030.12,4281.86 6080.55,4146.89"
-29103815#0,320131225,297524880,6344.34,3714.54,6198.99,3689.27,"6344.34,3714.54 6198.99,3689.27"
-29103815#1,320131223,320131225,6416.53,3727.09,6358.57,3717.02,"6416.53,3727.09 6358.57,3717.02"
-29103817#0,320131232,320131225,6348.89,3782.75,6352.0,3724.97,"6348.89,3782.75 6352.00,3724.97"
-29103817#1,320131230,320131232,6343.32,3886.44,6348.11,3797.17,"6343.32,3886.44 6348.11,3797.17"
-29103819#0,2847491829,320131231,6240.82,3770.6,6194.35,3762.72,"6240.82,3770.60 6194.35,3762.72"
-29103819#1,2847491827,2847491829,6284.38,3778.0,6255.04,3773.02,"6284.38,3778.00 6255.04,3773.02"
-29103819#2,320131232,2847491827,6339.67,3787.39,6298.59,3780.41,"6339.67,3787.39 6298.59,3780.41"
-29103821#0,2847491831,320131359,6448.57,3791.95,6426.81,3790.92,"6448.57,3791.95 6426.81,3790.92"
-29103821#1,320131360,2847491831,6483.11,3793.58,6462.95,3792.64,"6483.11,3793.58 6462.95,3792.64"
-29103923#1,320132088,cluster_2705372504_297525431,6562.68,3912.17,6496.81,3906.56,"6562.68,3912.17 6496.81,3906.56"
-29103923#2,320131933,320132088,6822.7,3934.4,6577.02,3913.39,"6822.70,3934.40 6577.02,3913.39"
-29103926#0,320132589,297525552,6685.22,3665.01,6595.0,3666.18,"6685.22,3665.01 6595.00,3666.18"
-29103926#1,3848512836,320132589,6776.9,3663.83,6699.62,3664.83,"6776.90,3663.83 6699.62,3664.83"
-29103926#2,320132507,3848512836,6842.1,3662.99,6791.31,3663.65,"6842.10,3662.99 6791.31,3663.65"
-29103926#3,cluster_2705418475_320132009,320132507,6938.1,3661.75,6856.55,3662.81,"6938.10,3661.75 6856.55,3662.81"
-29103935#0,320132599,320132097,6686.07,3737.9,6587.51,3737.2,"6686.07,3737.90 6587.51,3737.20"
-29103935#1,cluster_320132505_320132506,320132599,6842.01,3736.89,6700.6,3737.9,"6842.01,3736.89 6700.60,3737.90"
-29103935#3,320132232,cluster_320132505_320132506,6930.44,3737.76,6865.3,3737.02,"6930.44,3737.76 6865.30,3737.02"
-29103935#4,2705418477,320132232,6941.88,3737.65,6941.68,3737.66,"6941.88,3737.65 6941.68,3737.66"
-29103935#5,320132133,2705418477,6949.74,3737.74,6949.54,3737.73,"6949.74,3737.74 6949.54,3737.73"
-29103943,13999541444,320132149,6583.15,3844.93,6790.68,3863.09,"6583.15,3844.93 6790.68,3863.09"
-29103947,320132232,320131933,6935.83,3746.66,6835.82,3927.4,"6935.83,3746.66 6935.43,3756.89 6835.82,3927.40"
-29103951#0,320131933,320132149,6829.23,3927.15,6798.99,3865.22,"6829.23,3927.15 6798.99,3865.22"
-29103951#1,cluster_320132385_3201880970,320131933,6842.86,4022.1,6836.12,3941.41,"6842.86,4022.10 6853.07,3977.18 6836.12,3941.41"
-29103956#0,320132507,cluster_320132505_320132506,6847.75,3671.75,6847.61,3731.26,"6847.75,3671.75 6847.61,3731.26"
-29103956#1,320132742,320132507,6846.87,3590.1,6847.68,3657.32,"6846.87,3590.10 6847.68,3657.32"
-29103961,320132579,320132642,6810.25,3814.78,6696.78,3792.21,"6810.25,3814.78 6697.60,3815.41 6696.78,3792.21"
-29103963#0,320132599,320132589,6694.83,3732.27,6694.13,3673.7,"6694.83,3732.27 6694.13,3673.70"
-29103963#1,320132642,320132599,6696.27,3777.82,6695.18,3746.78,"6696.27,3777.82 6695.18,3746.78"
-29103964,320132642,320132636,6687.67,3783.7,6586.71,3786.61,"6687.67,3783.70 6586.71,3786.61"
-29103981#0,cluster_2705418474_320132748,320132742,6937.46,3580.19,6855.56,3581.19,"6937.46,3580.19 6855.56,3581.19"
-29103986,2705418471,320132742,6926.52,3507.04,6846.69,3575.7,"6926.52,3507.04 6845.86,3507.71 6846.69,3575.70"
-29103994,320132814,11104511307,6726.53,3275.51,6929.89,3271.96,"6726.53,3275.51 6731.39,3267.45 6744.74,3264.80 6929.89,3271.96"
-29103996#0,320132841,320132814,6726.09,3311.67,6725.12,3281.99,"6726.09,3311.67 6725.12,3281.99"
-29103996#1,320132887,320132841,6727.82,3364.67,6726.41,3321.54,"6727.82,3364.67 6726.41,3321.54"
-29103996#2,320132831,320132887,6730.83,3456.84,6728.13,3374.09,"6730.83,3456.84 6728.13,3374.09"
-29104001#0,11085041547,320132874,6642.27,3312.57,6556.18,3309.98,"6642.27,3312.57 6556.18,3309.98"
-29104001#1,320132841,11085041547,6719.79,3314.88,6651.67,3312.85,"6719.79,3314.88 6651.67,3312.85"
-29104001#2,3141318174,320132841,6929.42,3324.79,6729.69,3315.27,"6929.42,3324.79 6731.24,3315.34 6729.69,3315.27"
-29104006#0,320133025,320132887,6562.05,3359.93,6721.25,3371.01,"6562.05,3359.93 6721.25,3371.01"
-29104006#1,320132900,320133025,6536.87,3357.7,6551.64,3359.12,"6536.87,3357.70 6538.16,3357.82 6546.53,3358.62 6551.64,3359.12"
-29104009,320133025,320132831,6556.84,3364.93,6726.38,3465.49,"6556.84,3364.93 6575.29,3401.36 6591.01,3514.90 6726.38,3465.49"
-29104012#0,9183165018,320133028,6382.18,3405.88,6441.34,3416.22,"6382.18,3405.88 6441.34,3416.22"
-29104012#1,320133064,9183165018,6182.55,3370.99,6367.98,3403.4,"6182.55,3370.99 6367.98,3403.40"
-29104026#0,320133255,cluster_2684658354_320133227,6611.28,3009.99,6568.3,3007.4,"6611.28,3009.99 6568.30,3007.40"
-29104026#1,320133256,320133255,6655.9,3012.2,6625.68,3010.77,"6655.90,3012.20 6625.68,3010.77"
-29104026#2,320133257,320133256,6701.63,3009.81,6670.54,3012.01,"6701.63,3009.81 6670.54,3012.01"
-29104026#3,2847490437,320133257,6826.49,3007.9,6715.96,3009.24,"6826.49,3007.90 6715.96,3009.24"
-29104026#4,320133790,2847490437,6878.34,3015.8,6840.87,3007.97,"6878.34,3015.80 6840.87,3007.97"
-29104026#5,320133259,320133790,6924.54,3025.47,6892.46,3018.76,"6924.54,3025.47 6892.46,3018.76"
-29104026#6,9183165019,320133259,7001.6,3032.09,6939.23,3028.25,"7001.60,3032.09 6961.34,3031.97 6939.23,3028.25"
-29104026#7,320133261,9183165019,7069.12,3032.26,7016.01,3032.13,"7069.12,3032.26 7016.01,3032.13"
-29104050#0,320133492,2683507691,6605.09,3146.71,6601.34,3189.51,"6605.09,3146.71 6601.34,3189.51"
-29104050#1,320133255,320133492,6616.24,3019.15,6606.34,3132.36,"6616.24,3019.15 6606.34,3132.36"
-29104050#2,320133387,320133255,6627.21,2786.29,6617.09,3004.69,"6627.21,2786.29 6620.97,2876.38 6617.09,3004.69"
-29104052#0,320133256,320133480,6665.0,3006.63,6675.09,2844.0,"6665.00,3006.63 6670.11,2879.98 6675.09,2844.00"
-29104052#1,320133494,320133256,6662.05,3051.1,6664.18,3021.51,"6662.05,3051.10 6664.18,3021.51"
-29104052#2,2847490432,320133494,6658.75,3097.4,6661.02,3065.49,"6658.75,3097.40 6661.02,3065.49"
-29104052#3,320133482,2847490432,6656.07,3134.76,6657.71,3111.83,"6656.07,3134.76 6657.71,3111.83"
-29104058#1,320133493,cluster_2683507704_6907390908,6760.66,3153.08,6759.48,3191.15,"6760.66,3153.08 6759.48,3191.15"
-29104058#2,2847490433,320133493,6762.17,3104.2,6761.1,3138.68,"6762.17,3104.20 6761.10,3138.68"
-29104058#3,320133489,2847490433,6763.44,3062.8,6762.61,3089.77,"6763.44,3062.80 6762.61,3089.77"
-29104059#0,320133482,320133492,6646.91,3140.02,6614.7,3138.55,"6646.91,3140.02 6614.70,3138.55"
-29104059#1,320133493,320133482,6755.32,3144.08,6661.32,3140.61,"6755.32,3144.08 6661.32,3140.61"
-29104062#0,320133489,320133494,6757.83,3054.07,6667.41,3056.68,"6757.83,3054.07 6667.41,3056.68"
-29104062#1,2847490436,320133489,6825.74,3050.92,6772.14,3053.52,"6825.74,3050.92 6772.14,3053.52"
-29104062#2,2847490434,2847490436,6880.68,3058.78,6840.11,3050.63,"6880.68,3058.78 6840.11,3050.63"
-29104062#3,2847490438,2847490434,6919.69,3066.62,6894.96,3061.65,"6919.69,3066.62 6894.96,3061.65"
-29104062#4,320133507,2847490438,6994.4,3072.24,6933.82,3069.46,"6994.40,3072.24 6946.69,3072.05 6933.82,3069.46"
-29104062#5,320133508,320133507,7043.98,3076.31,7009.21,3072.97,"7043.98,3076.31 7009.21,3072.97"
-29104067#0,320134674,320133508,7048.52,3131.73,7051.93,3086.53,"7048.52,3131.73 7051.93,3086.53"
-29104067#1,cluster_2683507713_6907381697,320134674,7044.18,3191.6,7047.46,3146.11,"7044.18,3191.60 7047.46,3146.11"
-29104068#1,320133261,cluster_10258932760_320133517,7087.01,3029.71,7120.02,2995.79,"7087.01,3029.71 7120.02,2995.79"
-29104068#2,320133508,320133261,7054.45,3072.03,7074.77,3043.24,"7054.45,3072.03 7056.66,3064.24 7074.77,3043.24"
-29104070#0,320133789,298086033,6712.66,2968.42,6717.55,2885.98,"6712.66,2968.42 6714.77,2933.02 6717.55,2885.98"
-29104070#1,320133257,320133789,6710.58,3003.6,6711.79,2983.0,"6710.58,3003.60 6711.79,2983.00"
-29104109#0,320133788,320133781,6939.58,2924.9,6897.2,2838.53,"6939.58,2924.90 6938.06,2906.73 6929.64,2883.49 6922.21,2869.15 6897.20,2838.53"
-29104109#1,320134635,320133788,6936.67,2981.31,6939.58,2940.15,"6936.67,2981.31 6939.58,2940.15"
-29104109#2,320133259,320134635,6933.86,3021.08,6935.66,2995.69,"6933.86,3021.08 6935.66,2995.69"
-29104110#0,320133791,320133788,6901.34,2940.79,6930.84,2935.02,"6901.34,2940.79 6930.84,2935.02"
-29104110#1,9183130615,320133791,6837.64,2953.24,6886.88,2943.61,"6837.64,2953.24 6886.88,2943.61"
-29104110#2,320133789,9183130615,6718.87,2976.45,6823.48,2956.0,"6718.87,2976.45 6823.48,2956.00"
-29104111,320133791,320133790,6892.22,2948.58,6884.65,3011.27,"6892.22,2948.58 6884.65,3011.27"
-29104150#0,320134085,298086036,7209.75,2969.85,7000.96,2759.83,"7209.75,2969.85 7127.40,2887.01 7077.20,2836.52 7070.97,2830.26 7039.93,2799.04 7000.96,2759.83"
-29104150#1,2683507680,320134085,7201.8,3039.09,7222.95,2986.78,"7201.80,3039.09 7225.35,3010.85 7227.31,3005.75 7226.71,3000.23 7222.95,2986.78"
-29104155,320134096,320134085,7145.04,2720.92,7214.16,2967.28,"7145.04,2720.92 7158.76,2769.83 7168.77,2805.47 7196.65,2904.88 7214.16,2967.28"
-29104213#0,320134659,320133261,7111.2,3058.31,7087.34,3037.53,"7111.20,3058.31 7087.34,3037.53"
-29104214#0,9183165020,320134635,7002.04,2986.24,6942.01,2986.96,"7002.04,2986.24 6942.01,2986.96"
-29104214#1,320133261,9183165020,7073.78,3024.46,7016.45,2986.07,"7073.78,3024.46 7036.23,2985.84 7016.45,2986.07"
-29104216#0,320134682,320134674,7083.63,3137.78,7053.8,3137.48,"7083.63,3137.78 7053.80,3137.48"
-29104219#0,320134681,320134659,7093.98,3086.74,7111.36,3070.8,"7093.98,3086.74 7111.36,3070.80"
-29104219#1,320134682,320134681,7092.32,3132.07,7091.17,3094.08,"7092.32,3132.07 7091.17,3094.08"
-29104220,320134681,320133508,7084.63,3085.84,7058.93,3079.04,"7084.63,3085.84 7058.93,3079.04"
-29104225,2683507711,320133507,6994.46,3191.09,7002.86,3081.41,"6994.46,3191.09 7002.86,3081.41"
-29104259#0,320135178,320135125,7425.86,2935.9,7379.34,2951.04,"7425.86,2935.90 7379.34,2951.04"
-29104259#1,320135235,320135178,7542.5,2951.58,7442.39,2934.39,"7542.50,2951.58 7442.39,2934.39"
-29104268#0,320135235,320135260,7550.75,2945.91,7504.63,2681.11,"7550.75,2945.91 7543.59,2904.79 7526.63,2807.41 7504.63,2681.11"
-29104268#1,9183165024,320135235,7556.37,2980.03,7553.22,2960.55,"7556.37,2980.03 7553.22,2960.55"
-29104268#2,cluster_12082133503_320135292,9183165024,7562.44,3017.67,7558.74,2994.69,"7562.44,3017.67 7558.74,2994.69"
-29104276#0,320135125,12089972512,7373.11,2962.09,7385.0,3006.43,"7373.11,2962.09 7381.13,2991.15 7385.00,3006.43"
-29104276#1,298606303,320135125,7298.94,2677.2,7369.4,2948.07,"7298.94,2677.20 7310.59,2736.72 7339.77,2840.10 7361.34,2916.51 7369.40,2948.07"
-29104278#0,320135387,cluster_12082117197_298606268,7841.88,2954.11,7806.74,2964.15,"7841.88,2954.11 7806.74,2964.15"
-29104278#1,320135384,320135387,7890.98,2940.08,7855.73,2950.15,"7890.98,2940.08 7855.73,2950.15"
-29104282,320135384,320135354,7897.68,2932.13,7851.96,2794.73,"7897.68,2932.13 7866.10,2837.24 7851.96,2794.73"
-29104286,320135394,320135387,7813.65,2852.61,7845.53,2947.17,"7813.65,2852.61 7845.53,2947.17"
-29104291#0,4939840233,320135395,7604.21,3375.24,7604.12,3375.55,"7604.21,3375.24 7604.12,3375.55"
-29104291#1,4939863482,4939840233,7606.15,3367.94,7606.1,3368.13,"7606.15,3367.94 7606.10,3368.13"
-29104291#2,320135407,4939863482,7628.26,3285.05,7608.92,3357.56,"7628.26,3285.05 7608.92,3357.56"
-29104291#3,cluster_320135408_320135409,320135407,7630.69,3230.47,7629.86,3271.4,"7630.69,3230.47 7629.86,3271.40"
-29104294#0,6914211047,cluster_320135408_320135409,7588.78,3191.89,7627.06,3222.68,"7588.78,3191.89 7627.06,3222.68"
-29104294#1,cluster_320135605_4939851161,6914211047,7525.17,3140.74,7576.34,3181.89,"7525.17,3140.74 7576.34,3181.89"
-29104295#0,320135410,cluster_320135408_320135409,7652.8,3173.71,7648.13,3203.17,"7652.80,3173.71 7648.13,3203.17"
-29104295#1,6914211049,320135410,7653.62,3120.81,7654.06,3157.11,"7653.62,3120.81 7654.06,3157.11"
-29104295#2,cluster_12082133493_9183165042,6914211049,7653.4,3102.46,7653.45,3106.34,"7653.40,3102.46 7653.45,3106.34"
-29104295#4,320135324,cluster_12082133493_9183165042,7652.65,3040.99,7653.02,3071.17,"7652.65,3040.99 7653.02,3071.17"
-29104299#0,9183165045,320135410,7703.58,3150.45,7663.19,3161.53,"7703.58,3150.45 7663.19,3161.53"
-29171362,1618866777,1618866759,7080.57,5175.15,7365.69,5238.64,"7080.57,5175.15 7365.69,5238.64"
-294808355#0,2984313054,2984313053,6275.77,4307.6,6290.77,4256.67,"6275.77,4307.60 6290.77,4256.67"
-294808355#1,2984313055,2984313054,6264.16,4349.67,6271.83,4321.52,"6264.16,4349.67 6271.83,4321.52"
-302014827#0,1086228503,298599189,6105.66,5878.1,6083.81,5789.0,"6105.66,5878.10 6083.81,5789.00"
-302014827#1,3062473055,1086228503,6145.7,6019.78,6109.4,5892.22,"6145.70,6019.78 6109.40,5892.22"
-305010601,2847508964,2852246611,4331.83,3295.91,4331.85,3295.71,"4331.83,3295.91 4331.85,3295.71"
-306360812#0,cluster_3204482597_3206191371,cluster_4940068149_4940068151,8838.96,3650.39,8775.73,3677.29,"8838.96,3650.39 8775.73,3677.29"
-306360812#2,3204483913,cluster_3204482597_3206191371,8876.22,3633.7,8852.16,3644.55,"8876.22,3633.70 8852.16,3644.55"
-306360812#3,3206191099,3204483913,8916.76,3615.42,8889.34,3627.78,"8916.76,3615.42 8889.34,3627.78"
